Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,Months,Days,Hours,Minutes
734.95,HDFC Bank,ICICI Bank,4566.02,Mumbai,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,1,1,7,9
842.76,SBI Bank,HDFC Bank,5439.98,Delhi,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,2,2,1,17
850.85,ICICI Bank,SBI Bank,2002.59,Bangalore,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,3,3,3,6
1480.75,Axis Bank,Axis Bank,6826.59,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,4,4,0,10
597.93,HDFC Bank,ICICI Bank,2270.72,Mumbai,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,5,5,17,20
166.79,SBI Bank,HDFC Bank,5524.3,Delhi,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,6,6,4,11
630.54,ICICI Bank,SBI Bank,9910.06,Bangalore,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,7,7,4,39
90.13,Axis Bank,Axis Bank,6217.94,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,8,8,21,26
28.47,HDFC Bank,ICICI Bank,2312.27,Mumbai,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,9,9,20,46
540.19,SBI Bank,HDFC Bank,316.42,Delhi,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,10,10,19,19
1783.76,ICICI Bank,SBI Bank,8155.81,Bangalore,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,11,11,22,58
1014.55,Axis Bank,Axis Bank,4408.67,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,12,12,13,51
545.7,HDFC Bank,ICICI Bank,1164.8,Mumbai,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1,13,19,23
187.54,SBI Bank,HDFC Bank,4331.56,Delhi,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,2,14,3,5
880.4,ICICI Bank,SBI Bank,113.31,Bangalore,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,3,15,6,35
1344.1,Axis Bank,Axis Bank,3183.11,Hyderabad,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,4,16,20,56
1058.37,HDFC Bank,ICICI Bank,2398.28,Mumbai,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,36,Instant,INR,5,17,6,55
820.29,SBI Bank,HDFC Bank,4542.94,Delhi,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,6,18,0,25
914.15,ICICI Bank,SBI Bank,3657.33,Bangalore,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,7,19,11,50
1263.43,Axis Bank,Axis Bank,7459.34,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,8,20,15,53
1146.2,HDFC Bank,ICICI Bank,9058.66,Mumbai,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,9,21,0,47
1061.71,SBI Bank,HDFC Bank,7230.21,Delhi,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,10,22,22,36
1092.56,ICICI Bank,SBI Bank,9630.14,Bangalore,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,11,23,12,1
787.12,Axis Bank,Axis Bank,2276.62,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,12,24,18,27
1445.4,HDFC Bank,ICICI Bank,2041.45,Mumbai,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,1,25,22,21
1436.3,SBI Bank,HDFC Bank,6542.71,Delhi,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,2,26,5,26
1248.56,ICICI Bank,SBI Bank,6905.53,Bangalore,Male,Payment,Success,Laptop,QR Code,Amazon,Food,46,Instant,EUR,3,27,13,20
358.58,Axis Bank,Axis Bank,2219.73,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,4,28,2,35
1155.33,HDFC Bank,ICICI Bank,1077.67,Mumbai,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,5,29,7,18
755.59,SBI Bank,HDFC Bank,1067.52,Delhi,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,6,30,13,33
79.82,ICICI Bank,SBI Bank,8297.48,Bangalore,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,7,1,23,18
47.84,Axis Bank,Axis Bank,1209.39,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,8,2,18,36
1453.91,HDFC Bank,ICICI Bank,8630.81,Mumbai,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,52,Instant,INR,9,3,19,33
1960.43,SBI Bank,HDFC Bank,9940.67,Delhi,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,10,4,6,30
171.69,ICICI Bank,SBI Bank,1279.2,Bangalore,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,11,5,19,0
1551.76,Axis Bank,Axis Bank,7353.04,Hyderabad,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,12,6,16,17
1983.9,HDFC Bank,ICICI Bank,9129.56,Mumbai,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,56,Instant,INR,1,7,19,7
1557.68,SBI Bank,HDFC Bank,3592.09,Delhi,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,2,8,0,12
635.73,ICICI Bank,SBI Bank,626.96,Bangalore,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,3,9,18,50
480.34,Axis Bank,Axis Bank,2835.43,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,4,10,1,1
773.58,HDFC Bank,ICICI Bank,5403.27,Mumbai,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,5,11,18,2
52.59,SBI Bank,HDFC Bank,4206.16,Delhi,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,6,12,11,41
669.18,ICICI Bank,SBI Bank,9918.17,Bangalore,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,7,13,19,53
1678.01,Axis Bank,Axis Bank,6097.02,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,8,14,20,5
656.98,HDFC Bank,ICICI Bank,9065.5,Mumbai,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,24,Instant,INR,9,15,11,26
1522.6,SBI Bank,HDFC Bank,8036.76,Delhi,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,10,16,1,33
1852.48,ICICI Bank,SBI Bank,2455.05,Bangalore,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,11,17,21,52
465.08,Axis Bank,Axis Bank,6582.03,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,12,18,22,20
1174.67,HDFC Bank,ICICI Bank,3122.03,Mumbai,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,1,19,23,47
1971.61,SBI Bank,HDFC Bank,6326.4,Delhi,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,2,20,1,42
1837.63,ICICI Bank,SBI Bank,1245.03,Bangalore,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,3,21,17,20
62.57,Axis Bank,Axis Bank,9425.16,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,4,22,12,19
700.09,HDFC Bank,ICICI Bank,7832.85,Mumbai,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,5,23,12,43
1974.55,SBI Bank,HDFC Bank,7141.19,Delhi,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,6,24,20,41
1837.79,ICICI Bank,SBI Bank,8803.17,Bangalore,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,7,25,10,48
1849.0,Axis Bank,Axis Bank,3608.14,Hyderabad,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,8,26,7,37
438.16,HDFC Bank,ICICI Bank,6127.74,Mumbai,Male,Payment,Success,Laptop,QR Code,Amazon,Food,36,Instant,INR,9,27,10,57
1892.12,SBI Bank,HDFC Bank,7109.14,Delhi,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,10,28,2,46
473.29,ICICI Bank,SBI Bank,9316.41,Bangalore,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,11,29,14,8
1907.77,Axis Bank,Axis Bank,6561.01,Hyderabad,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,12,30,17,42
1510.26,HDFC Bank,ICICI Bank,9706.97,Mumbai,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,1,1,4,42
548.5,SBI Bank,HDFC Bank,763.87,Delhi,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,2,2,19,41
746.73,ICICI Bank,SBI Bank,3898.49,Bangalore,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,3,3,17,3
1989.87,Axis Bank,Axis Bank,2286.94,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,4,4,7,38
1472.15,HDFC Bank,ICICI Bank,2182.69,Mumbai,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,5,5,13,7
532.97,SBI Bank,HDFC Bank,9484.91,Delhi,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,6,6,14,7
1271.64,ICICI Bank,SBI Bank,9873.22,Bangalore,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,7,7,6,52
1449.71,Axis Bank,Axis Bank,649.27,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,8,8,8,27
216.72,HDFC Bank,ICICI Bank,5202.13,Mumbai,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,9,9,21,19
740.01,SBI Bank,HDFC Bank,3619.27,Delhi,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,10,10,20,48
1174.76,ICICI Bank,SBI Bank,9089.02,Bangalore,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,11,11,0,32
1873.45,Axis Bank,Axis Bank,1378.55,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,12,12,11,15
30.3,HDFC Bank,ICICI Bank,1399.22,Mumbai,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,1,13,15,23
1720.74,SBI Bank,HDFC Bank,992.0,Delhi,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,2,14,9,26
775.14,ICICI Bank,SBI Bank,4090.9,Bangalore,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,3,15,4,41
598.26,Axis Bank,Axis Bank,1938.26,Hyderabad,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,4,16,2,1
815.7,HDFC Bank,ICICI Bank,2532.55,Mumbai,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,56,Instant,INR,5,17,1,55
189.18,SBI Bank,HDFC Bank,3002.07,Delhi,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,6,18,18,7
107.79,ICICI Bank,SBI Bank,1511.02,Bangalore,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,7,19,19,49
1621.17,Axis Bank,Axis Bank,4238.04,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,8,20,22,41
766.62,HDFC Bank,ICICI Bank,7420.22,Mumbai,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,9,21,6,51
83.3,SBI Bank,HDFC Bank,4657.61,Delhi,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,10,22,7,5
1200.79,ICICI Bank,SBI Bank,3014.49,Bangalore,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,11,23,15,44
1389.63,Axis Bank,Axis Bank,8797.17,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,12,24,1,48
43.04,HDFC Bank,ICICI Bank,9316.43,Mumbai,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,1,25,16,18
741.65,SBI Bank,HDFC Bank,4242.7,Delhi,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,2,26,10,37
1157.99,ICICI Bank,SBI Bank,5395.77,Bangalore,Male,Payment,Success,Laptop,QR Code,Amazon,Food,26,Instant,EUR,3,27,0,24
696.57,Axis Bank,Axis Bank,3532.1,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,4,28,22,44
1131.25,HDFC Bank,ICICI Bank,3177.15,Mumbai,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,5,29,12,54
584.73,SBI Bank,HDFC Bank,3623.73,Delhi,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,6,30,14,2
1457.01,ICICI Bank,SBI Bank,1442.87,Bangalore,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,7,1,10,7
669.13,Axis Bank,Axis Bank,2343.74,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,8,2,17,37
1711.77,HDFC Bank,ICICI Bank,934.25,Mumbai,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,32,Instant,INR,9,3,5,36
830.41,SBI Bank,HDFC Bank,8090.12,Delhi,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,10,4,22,9
148.71,ICICI Bank,SBI Bank,9815.23,Bangalore,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,11,5,8,8
60.09,Axis Bank,Axis Bank,9936.68,Hyderabad,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,12,6,20,38
992.77,HDFC Bank,ICICI Bank,2069.05,Mumbai,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,36,Instant,INR,1,7,22,9
290.43,SBI Bank,HDFC Bank,9807.18,Delhi,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,2,8,13,39
1741.79,ICICI Bank,SBI Bank,9348.55,Bangalore,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,3,9,14,27
1948.38,Axis Bank,Axis Bank,2129.37,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,4,10,11,59
169.41,HDFC Bank,ICICI Bank,8226.51,Mumbai,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,5,11,22,35
189.49,SBI Bank,HDFC Bank,8323.1,Delhi,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,6,12,19,31
469.58,ICICI Bank,SBI Bank,5069.64,Bangalore,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,7,13,21,34
1572.72,Axis Bank,Axis Bank,966.88,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,8,14,4,53
796.67,HDFC Bank,ICICI Bank,4782.43,Mumbai,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,44,Instant,INR,9,15,20,4
1899.24,SBI Bank,HDFC Bank,1980.15,Delhi,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,10,16,0,56
1013.47,ICICI Bank,SBI Bank,9070.62,Bangalore,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,11,17,18,4
388.69,Axis Bank,Axis Bank,9056.17,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,12,18,18,10
1019.16,HDFC Bank,ICICI Bank,975.17,Mumbai,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,1,19,14,29
296.27,SBI Bank,HDFC Bank,2628.02,Delhi,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,2,20,8,50
584.16,ICICI Bank,SBI Bank,4349.91,Bangalore,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,3,21,5,27
374.0,Axis Bank,Axis Bank,5426.03,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,4,22,0,45
564.29,HDFC Bank,ICICI Bank,2305.13,Mumbai,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,5,23,22,0
416.06,SBI Bank,HDFC Bank,4717.91,Delhi,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,6,24,13,48
1937.83,ICICI Bank,SBI Bank,6792.14,Bangalore,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,7,25,17,0
530.48,Axis Bank,Axis Bank,4200.38,Hyderabad,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,8,26,22,7
453.35,HDFC Bank,ICICI Bank,9084.23,Mumbai,Male,Payment,Success,Laptop,QR Code,Amazon,Food,56,Instant,INR,9,27,1,25
1684.39,SBI Bank,HDFC Bank,7911.16,Delhi,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,10,28,18,16
889.28,ICICI Bank,SBI Bank,3534.49,Bangalore,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,11,29,13,57
256.87,Axis Bank,Axis Bank,4889.55,Hyderabad,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,12,30,1,46
1774.78,HDFC Bank,ICICI Bank,1548.16,Mumbai,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,1,1,22,0
472.6,SBI Bank,HDFC Bank,1127.36,Delhi,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,2,2,0,21
605.34,ICICI Bank,SBI Bank,2690.51,Bangalore,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,3,3,23,30
1916.31,Axis Bank,Axis Bank,5052.73,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,4,4,13,32
1783.59,HDFC Bank,ICICI Bank,57.55,Mumbai,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,5,5,16,35
1088.99,SBI Bank,HDFC Bank,7896.85,Delhi,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,6,6,14,34
1920.4,ICICI Bank,SBI Bank,9031.64,Bangalore,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,7,7,15,6
1966.47,Axis Bank,Axis Bank,6657.42,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,8,8,5,11
53.19,HDFC Bank,ICICI Bank,1687.36,Mumbai,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,9,9,13,19
1484.57,SBI Bank,HDFC Bank,7324.98,Delhi,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,10,10,4,1
471.71,ICICI Bank,SBI Bank,5580.38,Bangalore,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,11,11,2,38
1606.4,Axis Bank,Axis Bank,284.61,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,12,12,16,56
1893.16,HDFC Bank,ICICI Bank,616.43,Mumbai,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1,13,15,43
719.08,SBI Bank,HDFC Bank,8398.9,Delhi,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,2,14,17,24
1460.52,ICICI Bank,SBI Bank,5799.37,Bangalore,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,3,15,6,50
1612.52,Axis Bank,Axis Bank,2325.87,Hyderabad,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,4,16,14,24
1107.62,HDFC Bank,ICICI Bank,2614.9,Mumbai,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,36,Instant,INR,5,17,14,53
536.79,SBI Bank,HDFC Bank,1678.53,Delhi,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,6,18,14,8
73.04,ICICI Bank,SBI Bank,6531.34,Bangalore,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,7,19,21,26
215.27,Axis Bank,Axis Bank,3161.44,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,8,20,13,14
1458.1,HDFC Bank,ICICI Bank,2686.1,Mumbai,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,9,21,15,27
44.19,SBI Bank,HDFC Bank,6387.39,Delhi,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,10,22,16,24
601.79,ICICI Bank,SBI Bank,938.0,Bangalore,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,11,23,20,34
1037.49,Axis Bank,Axis Bank,8332.0,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,12,24,3,18
1221.86,HDFC Bank,ICICI Bank,3240.9,Mumbai,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,1,25,23,58
759.49,SBI Bank,HDFC Bank,8323.62,Delhi,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,2,26,12,51
1774.49,ICICI Bank,SBI Bank,4806.83,Bangalore,Male,Payment,Success,Laptop,QR Code,Amazon,Food,46,Instant,EUR,3,27,6,0
1948.26,Axis Bank,Axis Bank,9485.46,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,4,28,21,57
1860.59,HDFC Bank,ICICI Bank,5678.48,Mumbai,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,5,29,10,46
1004.04,SBI Bank,HDFC Bank,5256.63,Delhi,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,6,30,5,31
454.43,ICICI Bank,SBI Bank,2164.57,Bangalore,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,7,1,22,19
184.4,Axis Bank,Axis Bank,6043.88,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,8,2,7,16
1939.7,HDFC Bank,ICICI Bank,5774.92,Mumbai,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,52,Instant,INR,9,3,17,31
70.44,SBI Bank,HDFC Bank,142.08,Delhi,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,10,4,1,56
148.66,ICICI Bank,SBI Bank,7772.57,Bangalore,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,11,5,9,26
1096.35,Axis Bank,Axis Bank,2962.71,Hyderabad,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,12,6,1,20
1951.88,HDFC Bank,ICICI Bank,1712.37,Mumbai,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,56,Instant,INR,1,7,21,53
716.36,SBI Bank,HDFC Bank,7141.2,Delhi,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,2,8,1,26
1306.16,ICICI Bank,SBI Bank,4408.24,Bangalore,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,3,9,2,35
475.77,Axis Bank,Axis Bank,8419.85,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,4,10,16,28
788.1,HDFC Bank,ICICI Bank,3740.27,Mumbai,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,5,11,10,4
1190.93,SBI Bank,HDFC Bank,9590.56,Delhi,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,6,12,23,17
1381.77,ICICI Bank,SBI Bank,8505.72,Bangalore,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,7,13,17,54
1212.62,Axis Bank,Axis Bank,4643.49,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,8,14,11,26
1076.98,HDFC Bank,ICICI Bank,3507.75,Mumbai,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,24,Instant,INR,9,15,8,0
477.66,SBI Bank,HDFC Bank,2783.08,Delhi,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,10,16,21,12
725.51,ICICI Bank,SBI Bank,7887.43,Bangalore,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,11,17,4,10
871.42,Axis Bank,Axis Bank,8166.31,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,12,18,3,2
1527.7,HDFC Bank,ICICI Bank,2515.5,Mumbai,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,1,19,8,57
591.48,SBI Bank,HDFC Bank,5629.96,Delhi,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,2,20,16,30
110.18,ICICI Bank,SBI Bank,5927.51,Bangalore,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,3,21,16,12
1864.57,Axis Bank,Axis Bank,3230.95,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,4,22,18,58
1643.01,HDFC Bank,ICICI Bank,5693.81,Mumbai,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,5,23,5,12
